movie_name,movie_yr,movie_directors,movie_writers
Thelma & Louise,1991,['Ridley Scott'],['Callie Khouri']
Toy Soldiers,1991,['Daniel Petrie Jr.'],"['William P. Kennedy', 'Daniel Petrie Jr.']"
What About Bob?,1991,['Frank Oz'],"['Alvin Sargent', 'Laura Ziskin']"
White Fang,1991,['Randal Kleiser'],"['Jack London', 'Jeanne Rosenberg']"
New York City Opera: A Little Night Music     ,None,['Kirk Browning'],"['Hugh Wheeler', 'Ingmar Bergman']"
A Tale of Springtime,1990,['Éric Rohmer'],['Éric Rohmer']
Air America,1990,['Roger Spottiswoode'],"['Christopher Robbins', 'John Eskow']"
Alice,1990,['Woody Allen'],['Woody Allen']
An Angel at My Table,1990,['Jane Campion'],"['Janet Frame', 'Laura Jones']"
Back to the Future Part III,1990,['Robert Zemeckis'],"['Robert Zemeckis', 'Bob Gale']"
Bimbos B.C.,1990,['Todd Sheets'],['Todd Sheets']
The Bonfire of the Vanities,1990,['Brian De Palma'],"['Michael Cristofer', 'Tom Wolfe']"
Child's Play 2,1990,['John Lafia'],"['Don Mancini', 'Don Mancini']"
Class of 1999,1990,['Mark L. Lester'],"['Mark L. Lester', 'C. Courtney Joyner']"
Nema-ye Nazdik,1990,['Abbas Kiarostami'],['Abbas Kiarostami']
Criminal Justice,1990,['Andy Wolk'],['Andy Wolk']
Cry-Baby,1990,['John Waters'],['John Waters']
Dances with Wolves,1990,['Kevin Costner'],"['Michael Blake', 'Michael Blake']"
I Come in Peace,1990,['Craig R. Baxley'],"['Jonathan Tydor', 'David Koepp']"
Darkman,1990,['Sam Raimi'],"['Sam Raimi', 'Chuck Pfarrer']"
Die Hard 2,1990,['Renny Harlin'],"['Walter Wager', 'Steven E. de Souza']"
Dragon Ball Z: Bardock - The Father of Goku,1990,"['Mitsuo Hashimoto', 'Daisuke Nishio']","['Akira Toriyama', 'Takao Koyama']"
Dragon Ball Z: Tree of Might,1990,['Daisuke Nishio'],"['Akira Toriyama', 'Takao Koyama']"
Edward Scissorhands,1990,['Tim Burton'],"['Tim Burton', 'Caroline Thompson']"
Europa Europa,1990,['Agnieszka Holland'],"['Agnieszka Holland', 'Solomon Perel']"
Flatliners,1990,['Joel Schumacher'],['Peter Filardi']
Ghost,1990,['Jerry Zucker'],['Bruce Joel Rubin']
The Godfather: Part III,1990,['Francis Ford Coppola'],"['Mario Puzo', 'Francis Ford Coppola']"
Goodfellas,1990,['Martin Scorsese'],"['Nicholas Pileggi', 'Nicholas Pileggi']"
The Handmaid's Tale,1990,['Volker Schlöndorff'],"['Margaret Atwood', 'Harold Pinter']"
Happily Ever After,1990,['John Howley'],"['Martha Moran', 'Robby London']"
Hidden Agenda,1990,['Ken Loach'],['Jim Allen']
Home Alone,1990,['Chris Columbus'],['John Hughes']
The Hunt for Red October,1990,['John McTiernan'],"['Tom Clancy', 'Larry Ferguson']"
I Hired a Contract Killer,1990,['Aki Kaurismäki'],"['Aki Kaurismäki', 'Aki Kaurismäki']"
I Love You to Death,1990,['Lawrence Kasdan'],['John Kostmayer']
"I, the Worst of All",1990,['María Luisa Bemberg'],"['María Luisa Bemberg', 'Antonio Larreta']"
It     ,None,"['Richard Thomas', 'Tim Reid', ""Annette O'Toole"", 'See full cast & crew']",None
Jacob's Ladder,1990,['Adrian Lyne'],['Bruce Joel Rubin']
Joe Versus the Volcano,1990,['John Patrick Shanley'],['John Patrick Shanley']
Kindergarten Cop,1990,['Ivan Reitman'],"['Murray Salem', 'Murray Salem']"
Life Is Sweet,1990,['Mike Leigh'],['Mike Leigh']
The Long Walk Home,1990,['Richard Pearce'],['John Cork']
Lord of the Flies,1990,['Harry Hook'],"['William Golding', 'Jay Presson Allen']"
The Match Factory Girl,1990,['Aki Kaurismäki'],['Aki Kaurismäki']
Mermaids,1990,['Richard Benjamin'],"['Patty Dann', 'June Roberts']"
Metropolitan,1990,['Whit Stillman'],['Whit Stillman']
Miller's Crossing,1990,"['Joel Coen', 'Ethan Coen']","['Joel Coen', 'Ethan Coen']"
Mindwalk,1990,['Bernt Amadeus Capra'],"['Bernt Amadeus Capra', 'Floyd Byars']"
Misery,1990,['Rob Reiner'],"['Stephen King', 'William Goldman']"
The Nasty Girl,1990,['Michael Verhoeven'],['Michael Verhoeven']
La Femme Nikita,1990,['Luc Besson'],['Luc Besson']
Paris Is Burning,1990,['Jennie Livingston'],"['Brooke Xtravaganza', 'André Christian', 'Dorian Corey']"
Portrait of a Marriage     ,None,['Patricia Hodge'],"['Janet McTeer', 'David Haig', 'Cathryn Harrison']"
Postcards from the Edge,1990,['Mike Nichols'],"['Carrie Fisher', 'Carrie Fisher']"
Predator 2,1990,['Stephen Hopkins'],"['Jim Thomas', 'John Thomas']"
Presumed Innocent,1990,['Alan J. Pakula'],"['Scott Turow', 'Frank Pierson']"
Pretty Woman,1990,['Garry Marshall'],['J.F. Lawton']
Qin yong,1989,['Siu-Tung Ching'],['Pik Wah Lee']
The Reflecting Skin,1990,['Philip Ridley'],['Philip Ridley']
The Rescuers Down Under,1990,"['Hendel Butoy', 'Mike Gabriel']","['Jim Cox', 'Karey Kirkpatrick']"
RoboCop 2,1990,['Irvin Kershner'],"['Edward Neumeier', 'Michael Miner']"
Rosencrantz & Guildenstern Are Dead,1990,['Tom Stoppard'],['Tom Stoppard']
The Russia House,1990,['Fred Schepisi'],"['John le Carré', 'Tom Stoppard']"
Stella,1990,['John Erman'],"['Olive Higgins Prouty', 'Robert Getchell']"
Strangers in Good Company,1990,['Cynthia Scott'],"['Gloria Demers', 'Cynthia Scott']"
Teenage Mutant Ninja Turtles,1990,['Steve Barron'],"['Kevin Eastman', 'Peter Laird']"
Total Recall,1990,['Paul Verhoeven'],"['Philip K. Dick', 'Ronald Shusett']"
Tremors,1990,['Ron Underwood'],"['S.S. Wilson', 'Brent Maddock']"
Troll 2,1990,['Claudio Fragasso'],"['Rossella Drudi', 'Claudio Fragasso']"
"Welcome Home, Roxy Carmichael",1990,['Jim Abrahams'],['Karen Leigh Hopkins']
Where the Heart Is,1990,['John Boorman'],"['Telsche Boorman', 'John Boorman']"
White Hunter Black Heart,1990,['Clint Eastwood'],"['Peter Viertel', 'Peter Viertel']"
Wild at Heart,1990,['David Lynch'],"['Barry Gifford', 'David Lynch']"
The Witches,1990,['Nicolas Roeg'],"['Roald Dahl', 'Allan Scott']"
The 'Burbs,1989,['Joe Dante'],['Dana Olsen']
A Nightmare on Elm Street 5: The Dream Child,1989,['Stephen Hopkins'],"['Wes Craven', 'John Skipp']"
The Abyss,1989,['James Cameron'],['James Cameron']
All Dogs Go to Heaven,1989,"['Don Bluth', 'Gary Goldman', '1 more credit']","['Don Bluth', 'Ken Cromar']"
Babar: The Movie,1989,['Alan Bunce'],"['Jean de Brunhoff', 'Laurent de Brunhoff']"
Back to the Future Part II,1989,['Robert Zemeckis'],"['Robert Zemeckis', 'Bob Gale']"
Batman,1989,['Tim Burton'],"['Bob Kane', 'Sam Hamm']"
Bill & Ted's Excellent Adventure,1989,['Stephen Herek'],"['Chris Matheson', 'Ed Solomon']"
Born on the Fourth of July,1989,['Oliver Stone'],"['Ron Kovic', 'Oliver Stone']"
Celia,1989,['Ann Turner'],['Ann Turner']
Chopper Chicks in Zombietown,1989,['Dan Hoskins'],['Dan Hoskins']
"The Cook, the Thief, His Wife & Her Lover",1989,['Peter Greenaway'],['Peter Greenaway']
Crimes and Misdemeanors,1989,['Woody Allen'],['Woody Allen']
Dead Calm,1989,['Phillip Noyce'],"['Terry Hayes', 'Charles Williams']"
Dead Poets Society,1989,['Peter Weir'],['Tom Schulman']
The Delinquents,1989,['Chris Thomson'],"['Clayton Frohman', 'Mac Gudgeon']"
Do the Right Thing,1989,['Spike Lee'],['Spike Lee']
The Dream Team,1989,['Howard Zieff'],"['Jon Connolly', 'David Loucka']"
Driving Miss Daisy,1989,['Bruce Beresford'],"['Alfred Uhry', 'Alfred Uhry']"
Drugstore Cowboy,1989,['Gus Van Sant'],"['James Fogle', 'Gus Van Sant']"
Fat Man and Little Boy,1989,['Roland Joffé'],"['Bruce Robinson', 'Bruce Robinson']"
Field of Dreams,1989,['Phil Alden Robinson'],"['W.P. Kinsella', 'Phil Alden Robinson']"
Fletch Lives,1989,['Michael Ritchie'],"['Gregory McDonald', 'Leon Capetanos']"
Friday the 13th Part VIII: Jason Takes Manhattan,1989,['Rob Hedden'],"['Rob Hedden', 'Victor Miller']"
"Get Smart, Again!",1989,['Gary Nelson'],"['Leonard Stern', 'Leonard Stern']"
Ghostbusters II,1989,['Ivan Reitman'],"['Dan Aykroyd', 'Harold Ramis']"
Glory,1989,['Edward Zwick'],"['Kevin Jarre', 'Lincoln Kirstein']"
Godzilla vs. Biollante,1989,['Kazuki Ohmori'],"['Shinichirô Kobayashi', 'Kazuki Ohmori']"
Henry V,1989,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']"
"Honey, I Shrunk the Kids",1989,['Joe Johnston'],"['Stuart Gordon', 'Brian Yuzna']"
Indiana Jones and the Last Crusade,1989,['Steven Spielberg'],"['Jeffrey Boam', 'George Lucas']"
Leningrad Cowboys Go America,1989,['Aki Kaurismäki'],"['Sakke Järvenpää', 'Aki Kaurismäki']"
Let It Ride,1989,['Joe Pytka'],"['Jay Cronley', 'Nancy Dowd']"
Lethal Weapon 2,1989,['Richard Donner'],"['Jeffrey Boam', 'Shane Black']"
Leviathan,1989,['George P. Cosmatos'],"['David Webb Peoples', 'David Webb Peoples']"
Licence to Kill,1989,['John Glen'],"['Michael G. Wilson', 'Richard Maibaum']"
The Little Mermaid,1989,"['Ron Clements', 'John Musker']","['John Musker', 'Ron Clements']"
Loverboy,1989,['Joan Micklin Silver'],"['Robin Schiff', 'Robin Schiff']"
Kiki's Delivery Service,1989,['Hayao Miyazaki'],"['Eiko Kadono', 'Hayao Miyazaki']"
Major League,1989,['David S. Ward'],['David S. Ward']
Meet the Feebles,1989,['Peter Jackson'],"['Fran Walsh', 'Stephen Sinclair']"
Millennium,1989,['Michael Anderson'],"['John Varley', 'John Varley']"
My Left Foot,1989,['Jim Sheridan'],"['Shane Connaughton', 'Jim Sheridan']"
Mystery Train,1989,['Jim Jarmusch'],['Jim Jarmusch']
National Lampoon's Christmas Vacation,1989,['Jeremiah S. Chechik'],['John Hughes']
Oranges Are Not the Only Fruit     ,None,"['Geraldine McEwan', 'Elizabeth Spriggs', 'Freda Dowie', 'See full cast & crew']",None
Police Academy 6: City Under Siege,1989,['Peter Bonerz'],"['Neal Israel', 'Pat Proft']"
Przesluchanie,1989,['Ryszard Bugajski'],"['Ryszard Bugajski', 'Janusz Dymek']"
Resan till Melonia,1989,['Per Åhlin'],"['Karl Rasmusson', 'William Shakespeare']"
Road House,1989,['Rowdy Herrington'],"['R. Lance Hill', 'R. Lance Hill']"
Say Anything...,1989,['Cameron Crowe'],['Cameron Crowe']
Der siebente Kontinent,1989,['Michael Haneke'],"['Michael Haneke', 'Johanna Teicht']"
"Sex, Lies, and Videotape",1989,['Steven Soderbergh'],['Steven Soderbergh']
Shag,1989,['Zelda Barron'],"['Lanier Laney', 'Terry Sweeney']"
She-Devil,1989,['Susan Seidelman'],"['Fay Weldon', 'Barry Strugatz']"
Shirley Valentine,1989,['Lewis Gilbert'],"['Willy Russell', 'Willy Russell']"
Star Trek V: The Final Frontier,1989,['William Shatner'],"['Gene Roddenberry', 'William Shatner']"
Steel Magnolias,1989,['Herbert Ross'],"['Robert Harling', 'Robert Harling']"
Teen Witch,1989,['Dorian Walker'],"['Robin Menken', 'Vernon Zimmerman']"
Troop Beverly Hills,1989,['Jeff Kanew'],"['Ava Ostern Fries', 'Pamela Norris']"
Turner & Hooch,1989,['Roger Spottiswoode'],"['Dennis Shryack', 'Michael Blodgett']"
UHF,1989,['Jay Levey'],"[""'Weird Al' Yankovic"", 'Jay Levey']"
Uncle Buck,1989,['John Hughes'],['John Hughes']
Weekend at Bernie's,1989,['Ted Kotcheff'],['Robert Klane']
When Harry Met Sally...,1989,['Rob Reiner'],['Nora Ephron']
Wild Orchid,1989,['Zalman King'],"['Patricia Louisianna Knop', 'Zalman King']"
A Fish Called Wanda,1988,"['Charles Crichton', 'John Cleese']","['John Cleese', 'Charles Crichton']"
A Nightmare on Elm Street 4: The Dream Master,1988,['Renny Harlin'],"['Wes Craven', 'William Kotzwinkle']"
The Accidental Tourist,1988,['Lawrence Kasdan'],"['Anne Tyler', 'Frank Galati']"
The Accused,1988,['Jonathan Kaplan'],['Tom Topor']
Action Jackson,1988,['Craig R. Baxley'],['Robert Reneau']
The Adventures of Baron Munchausen,1988,['Terry Gilliam'],"['Charles McKeown', 'Terry Gilliam']"
Akira,1988,['Katsuhiro Ôtomo'],"['Katsuhiro Ôtomo', 'Izô Hashimoto']"
Alien Nation,1988,['Graham Baker'],"[""Rockne S. O'Bannon""]"
Another Woman,1988,['Woody Allen'],['Woody Allen']
Appleseed,1988,['Kazuyoshi Katayama'],"['Kazuyoshi Katayama', 'Shirow Masamune']"
Beaches,1988,['Garry Marshall'],"['Iris Rainer', 'Mary Agnes Donoghue']"
Beetlejuice,1988,['Tim Burton'],"['Michael McDowell', 'Larry Wilson']"
Big,1988,['Penny Marshall'],"['Gary Ross', 'Anne Spielberg']"
Big Business,1988,['Jim Abrahams'],"['Dori Pierson', 'Marc Reid Rubel']"
Bloodsport,1988,['Newt Arnold'],"['Sheldon Lettich', 'Sheldon Lettich']"
Caddyshack II,1988,['Allan Arkush'],"['Brian Doyle-Murray', 'Harold Ramis']"
Child's Play,1988,['Tom Holland'],"['Don Mancini', 'Don Mancini']"
Cinema Paradiso,1988,['Giuseppe Tornatore'],"['Giuseppe Tornatore', 'Giuseppe Tornatore']"
Coming to America,1988,['John Landis'],"['Eddie Murphy', 'David Sheffield']"
Critters 2,1988,['Mick Garris'],"['David Twohy', 'Mick Garris']"
Crossing Delancey,1988,['Joan Micklin Silver'],"['Susan Sandler', 'Susan Sandler']"
Dangerous Liaisons,1988,['Stephen Frears'],"['Christopher Hampton', 'Choderlos de Laclos']"
Dead Ringers,1988,['David Cronenberg'],"['David Cronenberg', 'Norman Snider']"
Die Hard,1988,['John McTiernan'],"['Roderick Thorp', 'Jeb Stuart']"
"Distant Voices, Still Lives",1988,['Terence Davies'],['Terence Davies']
Earth Girls Are Easy,1988,['Julien Temple'],"['Julie Brown', 'Charlie Coffey']"
Feds,1988,['Daniel Goldberg'],"['Len Blum', 'Daniel Goldberg']"
Gakkô no kaidan G,1998,"['Kiyoshi Kurosawa', 'Tetsu Maeda', '1 more credit']","['Naruho Amino', 'Hiroyuki Kakudo']"
Grave of the Fireflies,1988,['Isao Takahata'],"['Akiyuki Nosaka', 'Isao Takahata']"
Hairspray,1988,['John Waters'],['John Waters']
Heathers,1988,['Michael Lehmann'],['Daniel Waters']
Hell Comes to Frogtown,1988,"['Donald G. Jackson', 'R.J. Kizer']","['Donald G. Jackson', 'Randall Frakes']"
Hellbound: Hellraiser II,1988,['Tony Randel'],"['Clive Barker', 'Peter Atkins']"
Killer Klowns from Outer Space,1988,['Stephen Chiodo'],"['Charles Chiodo', 'Stephen Chiodo']"
L'étudiante,1988,['Claude Pinoteau'],"['Claude Pinoteau', 'Danièle Thompson']"
Lady in White,1988,['Frank LaLoggia'],['Frank LaLoggia']
The Land Before Time,1988,['Don Bluth'],"['Stu Krieger', 'Judy Freudberg']"
The Last Temptation of Christ,1988,['Martin Scorsese'],"['Nikos Kazantzakis', 'Paul Schrader']"
Maniac Cop,1988,['William Lustig'],['Larry Cohen']
Married to the Mob,1988,['Jonathan Demme'],"['Barry Strugatz', 'Mark R. Burns']"
Midnight Run,1988,['Martin Brest'],['George Gallo']
My Stepmother Is an Alien,1988,['Richard Benjamin'],"['Jerico Stone', 'Herschel Weingrod']"
Mystic Pizza,1988,['Donald Petrie'],"['Amy Holden Jones', 'Amy Holden Jones']"
The Naked Gun: From the Files of Police Squad!,1988,['David Zucker'],"['Jerry Zucker', 'Jim Abrahams']"
Oliver & Company,1988,['George Scribner'],"['Jim Cox', 'Tim Disney']"
Police Academy 5: Assignment: Miami Beach,1988,['Alan Myerson'],"['Neal Israel', 'Pat Proft']"
Poltergeist III,1988,['Gary Sherman'],"['Gary Sherman', 'Brian Taggert']"
Pumpkinhead,1988,['Stan Winston'],"['Ed Justin', 'Mark Patrick Carducci']"
Rain Man,1988,['Barry Levinson'],"['Barry Morrow', 'Ronald Bass']"
Rowing with the Wind,1988,['Gonzalo Suárez'],['Gonzalo Suárez']
Rock 'n' Roll Mom     ,None,['Michael Schultz'],['Gen LeRoy']
Satisfaction,1988,['Joan Freeman'],['Charles Purpura']
Scooby-Doo and the Ghoul School,1988,"['Charles A. Nichols', 'Ray Patterson']",['Glenn Leopold']
Scrooged,1988,['Richard Donner'],"['Mitch Glazer', ""Michael O'Donoghue""]"
The Vanishing,1988,['George Sluizer'],"['Tim Krabbé', 'Tim Krabbé']"
Sticky Fingers,1988,['Catlin Adams'],"['Catlin Adams', 'Melanie Mayron']"
They Live,1988,['John Carpenter'],"['Ray Nelson', 'John Carpenter']"
My Neighbor Totoro,1988,['Hayao Miyazaki'],['Hayao Miyazaki']
Torch Song Trilogy,1988,['Paul Bogart'],"['Harvey Fierstein', 'Harvey Fierstein']"
Twins,1988,['Ivan Reitman'],"['William Davies', 'William Osborne']"
Two Moon Junction,1988,['Zalman King'],"['Zalman King', 'Macgregor Douglas']"
Who Framed Roger Rabbit,1988,['Robert Zemeckis'],"['Gary K. Wolf', 'Jeffrey Price']"
Willow,1988,['Ron Howard'],"['George Lucas', 'Bob Dolman']"
Women on the Verge of a Nervous Breakdown,1988,['Pedro Almodóvar'],['Pedro Almodóvar']
Wang Jiao ka men,1988,['Kar-Wai Wong'],"['Jeffrey Lau', 'Kar-Wai Wong']"
Working Girl,1988,['Mike Nichols'],['Kevin Wade']
World Gone Wild,1987,['Lee H. Katzin'],['Jorge Zamacona']
Young Guns,1988,['Christopher Cain'],['John Fusco']
3 Men and a Baby,1987,['Leonard Nimoy'],"['Coline Serreau', 'James Orr']"
84 Charing Cross Road,1987,['David Hugh Jones'],"['Helene Hanff', 'James Roose-Evans']"
A Nightmare on Elm Street 3: Dream Warriors,1987,['Chuck Russell'],"['Wes Craven', 'Bruce Wagner']"
Adventures in Babysitting,1987,['Chris Columbus'],['David Simkins']
Angel Heart,1987,['Alan Parker'],"['William Hjortsberg', 'Alan Parker']"
Around the World in Eighty Ways,1988,['Stephen MacLean'],"['Paul Leadon', 'Stephen MacLean']"
Au Revoir les Enfants,1987,['Louis Malle'],"['Louis Malle', 'Louis Malle']"
Babette's Feast,1987,['Gabriel Axel'],"['Karen Blixen', 'Gabriel Axel']"
Baby Boom,1987,['Charles Shyer'],"['Nancy Meyers', 'Charles Shyer']"
Bad Taste,1987,['Peter Jackson'],"['Peter Jackson', 'Tony Hiles']"
Bagdad Cafe,1987,['Percy Adlon'],"['Eleonore Adlon', 'Percy Adlon']"
Barbie and the Rockers: Out of This World,1987,['Bernard Deyriès'],['Martha Moran']
Beverly Hills Cop II,1987,['Tony Scott'],"['Danilo Bach', 'Daniel Petrie Jr.']"
Black Widow,1987,['Bob Rafelson'],['Ronald Bass']
Broadcast News,1987,['James L. Brooks'],['James L. Brooks']
The Chipmunk Adventure,1987,['Janice Karman'],"['Janice Karman', 'Ross Bagdasarian Jr.']"
Creepshow 2,1987,['Michael Gornick'],"['Stephen King', 'George A. Romero']"
Dirty Dancing,1987,['Emile Ardolino'],['Eleanor Bergstein']
Dragnet,1987,['Tom Mankiewicz'],"['Dan Aykroyd', 'Alan Zweibel']"
El bosque animado,1987,['José Luis Cuerda'],"['Wenceslao Fernández Flórez', 'Rafael Azcona']"
Empire of the Sun,1987,['Steven Spielberg'],"['Tom Stoppard', 'J.G. Ballard']"
Epidemic,1987,['Lars von Trier'],"['Lars von Trier', 'Niels Vørsel']"
Evil Dead II,1987,['Sam Raimi'],"['Sam Raimi', 'Scott Spiegel']"
Fatal Attraction,1987,['Adrian Lyne'],"['James Dearden', 'James Dearden']"
Fatal Beauty,1987,['Tom Holland'],"['Bill Svanoe', 'Hilary Henkin']"
Full Metal Jacket,1987,['Stanley Kubrick'],"['Stanley Kubrick', 'Michael Herr']"
The Gate,1987,['Tibor Takács'],['Michael Nankin']
"Good Morning, Vietnam",1987,['Barry Levinson'],['Mitch Markowitz']
Hansel and Gretel,1987,['Len Talan'],"['Jacob Grimm', 'Wilhelm Grimm']"
Hard Ticket to Hawaii,1987,['Andy Sidaris'],['Andy Sidaris']
Hellraiser,1987,['Clive Barker'],['Clive Barker']
High Tide,1987,['Gillian Armstrong'],['Laura Jones']
Hope and Glory,1987,['John Boorman'],['John Boorman']
House II: The Second Story,1987,['Ethan Wiley'],"['Fred Dekker', 'Ethan Wiley']"
House of Games,1987,['David Mamet'],"['David Mamet', 'Jonathan Katz']"
Housekeeping,1987,['Bill Forsyth'],"['Marilynne Robinson', 'Bill Forsyth']"
I've Heard the Mermaids Singing,1987,['Patricia Rozema'],['Patricia Rozema']
Jaws: The Revenge,1987,['Joseph Sargent'],"['Peter Benchley', 'Michael De Guzman']"
Law of Desire,1987,['Pedro Almodóvar'],"['Pedro Almodóvar', 'Pedro Almodóvar']"
The Last Emperor,1987,['Bernardo Bertolucci'],"['Mark Peploe', 'Bernardo Bertolucci']"
Lethal Weapon,1987,['Richard Donner'],['Shane Black']
Light of Day,1987,['Paul Schrader'],['Paul Schrader']
The Lost Boys,1987,['Joel Schumacher'],"['Jan Fischer', 'James Jeremias']"
Maurice,1987,['James Ivory'],"['E.M. Forster', 'Kit Hesketh-Harvey']"
Moonstruck,1987,['Norman Jewison'],['John Patrick Shanley']
Ngati,1987,['Barry Barclay'],['Tama Poata']
Nice Girls Don't Explode,1987,['Chuck Martinez'],['Paul Harris']
Outrageous Fortune,1987,['Arthur Hiller'],['Leslie Dixon']
Overboard,1987,['Garry Marshall'],['Leslie Dixon']
"Planes, Trains & Automobiles",1987,['John Hughes'],['John Hughes']
Police Academy 4: Citizens on Patrol,1987,['Jim Drake'],"['Neal Israel', 'Pat Proft']"
Predator,1987,['John McTiernan'],"['Jim Thomas', 'John Thomas']"
Prince of Darkness,1987,['John Carpenter'],['John Carpenter']
The Princess Bride,1987,['Rob Reiner'],"['William Goldman', 'William Goldman']"
Radio Days,1987,['Woody Allen'],['Woody Allen']
Raising Arizona,1987,"['Joel Coen', 'Ethan Coen']","['Ethan Coen', 'Joel Coen']"
RoboCop,1987,['Paul Verhoeven'],"['Edward Neumeier', 'Michael Miner']"
The Secret of My Success,1987,['Herbert Ross'],"['Jim Cash', 'Jack Epps Jr.']"
September,1987,['Woody Allen'],['Woody Allen']
Spaceballs,1987,['Mel Brooks'],"['Mel Brooks', 'Thomas Meehan']"
Superman IV: The Quest for Peace,1987,['Sidney J. Furie'],"['Jerry Siegel', 'Joe Shuster']"
Swimming to Cambodia,1987,['Jonathan Demme'],['Spalding Gray']
Waiting for the Moon     ,None,['Jill Godmilow'],"['Jill Godmilow', 'Mark Magill']"
The Whales of August,1987,['Lindsay Anderson'],"['David Berry', 'David Berry']"
Wings of Desire,1987,['Wim Wenders'],"['Wim Wenders', 'Peter Handke']"
The Witches of Eastwick,1987,['George Miller'],"['John Updike', 'Michael Cristofer']"
Withnail & I,1987,['Bruce Robinson'],['Bruce Robinson']
The Wonderful Wizard of Oz,1987,['Tim Reid'],"['Don Arioli', 'L. Frank Baum']"
¡Three Amigos!,1986,['John Landis'],"['Steve Martin', 'Lorne Michaels']"
"'night, Mother",1986,['Tom Moore'],"['Marsha Norman', 'Marsha Norman']"
The Adventures of Milo and Otis,1986,['Masanori Hata'],"['Masanori Hata', 'Mark Saltzman']"
Aliens,1986,['James Cameron'],"['James Cameron', 'David Giler']"
An American Tail,1986,['Don Bluth'],"['Judy Freudberg', 'Tony Geiss']"
April Fool's Day,1986,['Fred Walton'],['Danilo Bach']
Armed and Dangerous,1986,['Mark L. Lester'],"['Brian Grazer', 'Harold Ramis']"
Astérix chez les Bretons,1986,['Pino Van Lamsweerde'],"['René Goscinny', 'Albert Uderzo']"
Back to School,1986,['Alan Metter'],"['Rodney Dangerfield', 'Greg Fields']"
Big Trouble in Little China,1986,['John Carpenter'],"['Gary Goldman', 'David Z. Weinstein']"
Blue Velvet,1986,['David Lynch'],['David Lynch']
Captain EO,1986,['Francis Ford Coppola'],"['George Lucas', 'Rusty Lemorande']"
Children of a Lesser God,1986,['Randa Haines'],"['Mark Medoff', 'Hesper Anderson']"
Chopping Mall,1986,['Jim Wynorski'],"['Jim Wynorski', 'Steve Mitchell']"
The Clan of the Cave Bear,1986,['Michael Chapman'],"['Jean M. Auel', 'John Sayles']"
Critters,1986,['Stephen Herek'],"['Domonic Muir', 'Domonic Muir']"
Crocodile Dundee,1986,['Peter Faiman'],"['Ken Shadie', 'John Cornell']"
Deadly Friend,1986,['Wes Craven'],"['Diana Henstell', 'Bruce Joel Rubin']"
Down by Law,1986,['Jim Jarmusch'],['Jim Jarmusch']
F/X,1986,['Robert Mandel'],"['Robert T. Megginson', 'Gregory Fleeman']"
Ferris Bueller's Day Off,1986,['John Hughes'],['John Hughes']
Flight of the Navigator,1986,['Randal Kleiser'],"['Mark H. Baker', 'Michael Burton']"
The Fly,1986,['David Cronenberg'],"['George Langelaan', 'Charles Edward Pogue']"
From Beyond,1986,['Stuart Gordon'],"['H.P. Lovecraft', 'Brian Yuzna']"
The Fugitives,1986,['Francis Veber'],['Francis Veber']
The Great Mouse Detective,1986,"['Ron Clements', 'Burny Mattinson', '2 more credits']","['Peter Young', 'Vance Gerry']"
Hannah and Her Sisters,1986,['Woody Allen'],['Woody Allen']
Highlander,1986,['Russell Mulcahy'],"['Gregory Widen', 'Gregory Widen']"
Hour of the Star,1985,['Suzana Amaral'],"['Suzana Amaral', 'Clarice Lispector']"
Howard the Duck,1986,['Willard Huyck'],"['Steve Gerber', 'Willard Huyck']"
Il caso Moro,1986,['Giuseppe Ferrara'],"['Robert Katz', 'Armenia Balducci']"
Jumpin' Jack Flash,1986,['Penny Marshall'],"['David Franzoni', 'David Franzoni']"
The Karate Kid Part II,1986,['John G. Avildsen'],"['Robert Mark Kamen', 'Robert Mark Kamen']"
Kin-dza-dza!,1986,['Georgiy Daneliya'],"['Georgiy Daneliya', 'Revaz Gabriadze']"
Labyrinth,1986,['Jim Henson'],"['Dennis Lee', 'Jim Henson']"
Little Shop of Horrors,1986,['Frank Oz'],"['Howard Ashman', 'Howard Ashman']"
Macskafogó,1986,['Béla Ternovszky'],['József Nepp']
The Manhattan Project,1986,['Marshall Brickman'],"['Marshall Brickman', 'Thomas Baum']"
Manhunter,1986,['Michael Mann'],"['Thomas Harris', 'Michael Mann']"
Matador,1986,['Pedro Almodóvar'],"['Pedro Almodóvar', 'Jesús Ferrero']"
Maximum Overdrive,1986,['Stephen King'],"['Stephen King', 'Stephen King']"
The Mission,1986,['Roland Joffé'],['Robert Bolt']
The Money Pit,1986,['Richard Benjamin'],['David Giler']
The Name of the Rose,1986,['Jean-Jacques Annaud'],"['Umberto Eco', 'Andrew Birkin']"
The Parent Trap II,1986,['Ron Maxwell'],"['Erich Kästner', 'Stu Krieger']"
Peggy Sue Got Married,1986,['Francis Ford Coppola'],"['Jerry Leichtling', 'Arlene Sarner']"
Peking Opera Blues,1986,['Hark Tsui'],['Raymond To']
Pirates,1986,['Roman Polanski'],"['John Brownjohn', 'Gérard Brach']"
Platoon,1986,['Oliver Stone'],['Oliver Stone']
Police Academy 3: Back in Training,1986,['Jerry Paris'],"['Neal Israel', 'Pat Proft']"
Pretty in Pink,1986,['Howard Deutch'],['John Hughes']
